Restaurant ID,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Rating color,Rating text,Votes
3910,5100,Indian Rupees(Rs.),Yes,No,No,4,3.7,Yellow,Good,419
3027,4500,Indian Rupees(Rs.),Yes,No,No,4,3.9,Yellow,Good,265
4907,5000,Indian Rupees(Rs.),No,No,No,4,3.7,Yellow,Good,747
104,4500,Indian Rupees(Rs.),Yes,No,No,4,3.6,Yellow,Good,62
300688,2700,Indian Rupees(Rs.),Yes,No,No,4,3.9,Yellow,Good,186
300697,2650,Indian Rupees(Rs.),Yes,No,No,4,3.6,Yellow,Good,48
300696,3500,Indian Rupees(Rs.),Yes,No,No,4,3.6,Yellow,Good,42
300695,3500,Indian Rupees(Rs.),Yes,No,No,4,4.0,Green,Very Good,184
4917,4000,Indian Rupees(Rs.),Yes,No,No,4,3.9,Yellow,Good,241
4910,5000,Indian Rupees(Rs.),Yes,No,No,4,3.8,Yellow,Good,199
6812,5500,Indian Rupees(Rs.),Yes,No,No,4,3.9,Yellow,Good,178
4911,3500,Indian Rupees(Rs.),No,No,No,4,3.7,Yellow,Good,59
4915,2000,Indian Rupees(Rs.),No,No,No,4,3.6,Yellow,Good,32
310878,400,Indian Rupees(Rs.),No,No,No,1,2.9,Orange,Average,4
3283,3000,Indian Rupees(Rs.),Yes,No,No,4,3.8,Yellow,Good,185
2768,3000,Indian Rupees(Rs.),Yes,No,No,4,3.3,Orange,Average,199
2770,3500,Indian Rupees(Rs.),Yes,No,No,4,3.3,Orange,Average,169
2769,4500,Indian Rupees(Rs.),Yes,No,No,4,3.8,Yellow,Good,773
3202,3000,Indian Rupees(Rs.),Yes,No,No,4,3.1,Orange,Average,26
4101,900,Indian Rupees(Rs.),No,No,No,2,3.3,Orange,Average,19
312902,4400,Indian Rupees(Rs.),No,No,No,4,3.6,Yellow,Good,90
5325,2500,Indian Rupees(Rs.),Yes,No,No,4,3.7,Yellow,Good,111
4496,5000,Indian Rupees(Rs.),No,No,No,4,3.1,Orange,Average,15
2688,2500,Indian Rupees(Rs.),No,No,No,4,3.8,Yellow,Good,79
2690,5000,Indian Rupees(Rs.),No,No,No,4,3.9,Yellow,Good,696
3948,4200,Indian Rupees(Rs.),Yes,No,No,4,3.6,Yellow,Good,64
2694,6000,Indian Rupees(Rs.),Yes,No,No,4,3.9,Yellow,Good,183
2689,5500,Indian Rupees(Rs.),Yes,No,No,4,4.0,Green,Very Good,398
2693,4500,Indian Rupees(Rs.),Yes,No,No,4,4.2,Green,Very Good,541
18400770,2000,Indian Rupees(Rs.),Yes,No,No,4,3.7,Yellow,Good,42
18376469,4000,Indian Rupees(Rs.),Yes,No,No,4,3.5,Yellow,Good,24
2701,8000,Indian Rupees(Rs.),Yes,No,No,4,4.0,Green,Very Good,145
2702,1500,Indian Rupees(Rs.),No,No,No,3,4.0,Green,Very Good,76
9709,3000,Indian Rupees(Rs.),Yes,No,No,4,3.2,Orange,Average,28
312319,2500,Indian Rupees(Rs.),Yes,No,No,4,3.0,Orange,Average,5
311858,500,Indian Rupees(Rs.),No,No,No,2,3.0,Orange,Average,4
131,1700,Indian Rupees(Rs.),Yes,Yes,No,3,3.6,Yellow,Good,350
313200,1600,Indian Rupees(Rs.),Yes,No,No,3,3.8,Yellow,Good,637
18282047,2500,Indian Rupees(Rs.),Yes,No,No,4,4.1,Green,Very Good,146
18459030,200,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
302136,100,Indian Rupees(Rs.),No,No,No,1,2.9,Orange,Average,6
301767,250,Indian Rupees(Rs.),No,No,No,1,2.7,Orange,Average,11
302103,450,Indian Rupees(Rs.),No,No,No,1,2.9,Orange,Average,5
310273,200,Indian Rupees(Rs.),No,No,No,1,3.1,Orange,Average,7
308868,150,Indian Rupees(Rs.),No,No,No,1,3.1,Orange,Average,8
18372667,150,Indian Rupees(Rs.),No,No,No,1,2.9,Orange,Average,7
310728,300,Indian Rupees(Rs.),No,Yes,No,1,3.0,Orange,Average,7
8564,350,Indian Rupees(Rs.),No,No,No,1,3.1,Orange,Average,16
305486,350,Indian Rupees(Rs.),No,No,No,1,2.9,Orange,Average,21
18485858,300,Indian Rupees(Rs.),No,No,No,1,3.0,Orange,Average,4
18204802,300,Indian Rupees(Rs.),No,No,No,1,2.9,Orange,Average,5
310254,350,Indian Rupees(Rs.),No,No,No,1,3.0,Orange,Average,6
310272,350,Indian Rupees(Rs.),No,No,No,1,3.2,Orange,Average,16
302089,300,Indian Rupees(Rs.),No,No,No,1,3.3,Orange,Average,26
18034071,150,Indian Rupees(Rs.),No,No,No,1,3.0,Orange,Average,4
305785,350,Indian Rupees(Rs.),No,No,No,1,2.6,Orange,Average,10
18268710,500,Indian Rupees(Rs.),No,No,No,2,3.0,Orange,Average,5
308862,250,Indian Rupees(Rs.),No,No,No,1,2.9,Orange,Average,8
308863,100,Indian Rupees(Rs.),No,No,No,1,3.4,Orange,Average,18
304319,550,Indian Rupees(Rs.),No,No,No,2,3.0,Orange,Average,7
18198440,200,Indian Rupees(Rs.),No,No,No,1,3.1,Orange,Average,7
304161,150,Indian Rupees(Rs.),No,No,No,1,3.2,Orange,Average,26
18037798,150,Indian Rupees(Rs.),No,No,No,1,3.2,Orange,Average,10
310279,300,Indian Rupees(Rs.),No,No,No,1,2.9,Orange,Average,5
5964,300,Indian Rupees(Rs.),No,No,No,1,3.0,Orange,Average,7
18241496,150,Indian Rupees(Rs.),No,No,No,1,3.5,Yellow,Good,17
309695,300,Indian Rupees(Rs.),No,Yes,No,1,3.5,Yellow,Good,21
308905,200,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,2
18312644,150,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,2
305238,100,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,3
301917,250,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,3
18372314,350,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,1
313282,200,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,2
18368025,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,3
18089242,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,1
304160,200,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,2
18037813,250,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,2
18487958,500,Indian Rupees(Rs.),No,No,No,2,0.0,White,Not rated,1
18368021,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,1
313137,350,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,2
305866,500,Indian Rupees(Rs.),No,No,No,2,0.0,White,Not rated,3
18431191,250,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,2
18037792,350,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,1
18356794,250,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
312040,250,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,1
18460328,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,3
18187733,700,Indian Rupees(Rs.),No,No,No,2,0.0,White,Not rated,3
5961,250,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,3
18431176,500,Indian Rupees(Rs.),No,No,No,2,0.0,White,Not rated,3
18037796,150,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,3
312853,200,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,2
18469949,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,3
18428721,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,2
18203187,200,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,1
308900,100,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,2
18430577,500,Indian Rupees(Rs.),No,Yes,No,2,0.0,White,Not rated,2
310286,250,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,3
18246984,250,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,3
312041,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,2
18429180,400,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,3
304730,100,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,1
5438,800,Indian Rupees(Rs.),No,No,No,2,3.7,Yellow,Good,281
3383,750,Indian Rupees(Rs.),No,No,No,2,3.4,Orange,Average,104
4450,500,Indian Rupees(Rs.),No,Yes,No,2,3.6,Yellow,Good,438
18254521,700,Indian Rupees(Rs.),No,Yes,No,2,4.2,Green,Very Good,73
18352678,350,Indian Rupees(Rs.),No,Yes,No,1,2.9,Orange,Average,77
18263236,700,Indian Rupees(Rs.),No,No,No,2,3.6,Yellow,Good,24
18277230,500,Indian Rupees(Rs.),No,No,No,2,3.7,Yellow,Good,59
18350231,400,Indian Rupees(Rs.),No,No,No,1,3.8,Yellow,Good,37
18380171,400,Indian Rupees(Rs.),No,Yes,No,1,2.3,Red,Poor,42
18306543,200,Indian Rupees(Rs.),No,Yes,No,1,3.1,Orange,Average,5
7297,100,Indian Rupees(Rs.),No,No,No,1,2.8,Orange,Average,5
5774,250,Indian Rupees(Rs.),No,No,No,1,2.9,Orange,Average,10
312172,500,Indian Rupees(Rs.),No,Yes,No,2,2.9,Orange,Average,4
18168165,200,Indian Rupees(Rs.),No,No,No,1,3.0,Orange,Average,4
18449824,200,Indian Rupees(Rs.),No,Yes,No,1,2.8,Orange,Average,4
5413,350,Indian Rupees(Rs.),No,No,No,1,2.7,Orange,Average,12
18285208,250,Indian Rupees(Rs.),No,No,No,1,2.9,Orange,Average,7
306185,300,Indian Rupees(Rs.),No,Yes,No,1,2.7,Orange,Average,5
312073,700,Indian Rupees(Rs.),No,No,No,2,2.5,Orange,Average,6
312054,300,Indian Rupees(Rs.),No,No,No,1,3.1,Orange,Average,14
301912,100,Indian Rupees(Rs.),No,No,No,1,3.0,Orange,Average,4
18372661,300,Indian Rupees(Rs.),No,No,No,1,3.1,Orange,Average,4
5499,150,Indian Rupees(Rs.),No,No,No,1,3.3,Orange,Average,12
302005,300,Indian Rupees(Rs.),No,No,No,1,3.1,Orange,Average,10
306179,300,Indian Rupees(Rs.),No,No,No,1,3.0,Orange,Average,4
302057,100,Indian Rupees(Rs.),No,No,No,1,3.1,Orange,Average,7
302729,150,Indian Rupees(Rs.),No,No,No,1,3.0,Orange,Average,5
313067,300,Indian Rupees(Rs.),No,Yes,No,1,3.1,Orange,Average,4
18133491,350,Indian Rupees(Rs.),No,Yes,No,1,3.2,Orange,Average,11
18204464,500,Indian Rupees(Rs.),No,Yes,No,2,2.7,Orange,Average,11
5412,200,Indian Rupees(Rs.),No,No,No,1,3.0,Orange,Average,6
18358654,200,Indian Rupees(Rs.),No,No,No,1,2.8,Orange,Average,9
309167,400,Indian Rupees(Rs.),No,No,No,1,3.0,Orange,Average,10
301903,50,Indian Rupees(Rs.),No,No,No,1,2.8,Orange,Average,6
302757,50,Indian Rupees(Rs.),No,No,No,1,2.8,Orange,Average,4
310625,250,Indian Rupees(Rs.),No,No,No,1,2.9,Orange,Average,4
312171,300,Indian Rupees(Rs.),No,No,No,1,3.0,Orange,Average,5
9209,400,Indian Rupees(Rs.),No,No,No,1,2.8,Orange,Average,7
18291240,300,Indian Rupees(Rs.),No,No,No,1,2.8,Orange,Average,6
307946,200,Indian Rupees(Rs.),No,No,No,1,3.0,Orange,Average,8
18203182,400,Indian Rupees(Rs.),No,Yes,No,1,2.7,Orange,Average,6
302047,200,Indian Rupees(Rs.),No,No,No,1,2.9,Orange,Average,7
307140,650,Indian Rupees(Rs.),No,Yes,No,2,2.8,Orange,Average,12
302835,50,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,3
9108,200,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,3
9116,100,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,3
18401212,250,Indian Rupees(Rs.),No,Yes,No,1,0.0,White,Not rated,2
18437128,250,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,2
18331594,600,Indian Rupees(Rs.),No,Yes,No,2,0.0,White,Not rated,2
18381265,250,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18312449,350,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,3
18372672,250,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,2
18363058,300,Indian Rupees(Rs.),No,Yes,No,1,0.0,White,Not rated,2
310581,100,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,3
301914,250,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,2
5470,200,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,1
18358206,200,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,3
17989106,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,2
18419501,200,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,2
307950,400,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,3
18354634,250,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,2
306180,200,Indian Rupees(Rs.),No,Yes,No,1,0.0,White,Not rated,3
301907,150,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,2
18358165,450,Indian Rupees(Rs.),No,Yes,No,1,0.0,White,Not rated,2
18372666,100,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,3
18499450,400,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,3
18500618,400,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,1
18014109,400,Indian Rupees(Rs.),No,Yes,No,1,2.4,Red,Poor,4
8257,450,Indian Rupees(Rs.),No,No,No,1,2.6,Orange,Average,33
18291214,300,Indian Rupees(Rs.),No,No,No,1,2.6,Orange,Average,23
1547,1200,Indian Rupees(Rs.),Yes,No,No,3,2.7,Orange,Average,132
18219520,700,Indian Rupees(Rs.),No,No,No,2,3.4,Orange,Average,25
18378036,200,Indian Rupees(Rs.),No,No,No,1,2.9,Orange,Average,5
18311958,400,Indian Rupees(Rs.),No,No,No,1,3.3,Orange,Average,25
8979,250,Indian Rupees(Rs.),No,No,No,1,3.4,Orange,Average,99
8215,450,Indian Rupees(Rs.),No,No,No,1,2.8,Orange,Average,7
2009,600,Indian Rupees(Rs.),No,No,No,2,3.4,Orange,Average,193
6042,250,Indian Rupees(Rs.),No,Yes,No,1,3.0,Orange,Average,38
308816,400,Indian Rupees(Rs.),No,No,No,1,2.8,Orange,Average,5
308785,1200,Indian Rupees(Rs.),Yes,Yes,No,3,2.6,Orange,Average,86
309769,250,Indian Rupees(Rs.),No,No,No,1,2.5,Orange,Average,18
3779,500,Indian Rupees(Rs.),No,Yes,No,2,2.5,Orange,Average,163
6127,1500,Indian Rupees(Rs.),Yes,Yes,No,3,2.7,Orange,Average,307
4982,600,Indian Rupees(Rs.),No,No,No,2,2.9,Orange,Average,9
4677,600,Indian Rupees(Rs.),No,Yes,No,2,2.5,Orange,Average,88
8265,500,Indian Rupees(Rs.),No,Yes,No,2,3.6,Yellow,Good,160
312352,350,Indian Rupees(Rs.),No,Yes,No,1,3.9,Yellow,Good,96
18285699,350,Indian Rupees(Rs.),No,No,No,1,3.5,Yellow,Good,54
304987,350,Indian Rupees(Rs.),No,No,No,1,2.3,Red,Poor,45
305386,600,Indian Rupees(Rs.),No,Yes,No,2,2.4,Red,Poor,117
474,1000,Indian Rupees(Rs.),Yes,Yes,No,3,2.2,Red,Poor,79
252,1000,Indian Rupees(Rs.),No,Yes,No,3,2.4,Red,Poor,224
5851,1500,Indian Rupees(Rs.),Yes,No,No,3,2.4,Red,Poor,43
404,900,Indian Rupees(Rs.),Yes,Yes,No,2,2.0,Red,Poor,191
3072,600,Indian Rupees(Rs.),No,Yes,No,2,3.4,Orange,Average,398
234,1100,Indian Rupees(Rs.),No,Yes,No,3,3.0,Orange,Average,145
308,600,Indian Rupees(Rs.),No,Yes,No,2,2.8,Orange,Average,133
311305,2200,Indian Rupees(Rs.),Yes,No,No,4,3.3,Orange,Average,89
1509,350,Indian Rupees(Rs.),No,Yes,No,1,3.7,Yellow,Good,248
18089255,650,Indian Rupees(Rs.),No,Yes,No,2,3.8,Yellow,Good,122
18369756,850,Indian Rupees(Rs.),No,Yes,No,2,3.8,Yellow,Good,123
18416856,1000,Indian Rupees(Rs.),No,Yes,No,3,3.9,Yellow,Good,40
306554,1000,Indian Rupees(Rs.),No,Yes,No,3,3.8,Yellow,Good,619
18287390,900,Indian Rupees(Rs.),Yes,Yes,No,2,3.8,Yellow,Good,43
1060,900,Indian Rupees(Rs.),Yes,Yes,No,2,3.8,Yellow,Good,286
306859,800,Indian Rupees(Rs.),No,Yes,No,2,3.7,Yellow,Good,164
308621,800,Indian Rupees(Rs.),No,Yes,No,2,3.5,Yellow,Good,170
18218321,900,Indian Rupees(Rs.),Yes,Yes,No,2,3.5,Yellow,Good,95
18337788,950,Indian Rupees(Rs.),No,Yes,No,2,3.9,Yellow,Good,191
2778,1500,Indian Rupees(Rs.),Yes,Yes,No,3,3.6,Yellow,Good,361
18292485,650,Indian Rupees(Rs.),No,Yes,No,2,3.8,Yellow,Good,141
18423898,1000,Indian Rupees(Rs.),No,Yes,No,3,3.8,Yellow,Good,20
308246,700,Indian Rupees(Rs.),No,Yes,No,2,3.7,Yellow,Good,185
18289277,800,Indian Rupees(Rs.),No,No,No,2,0.0,White,Not rated,2
18264997,700,Indian Rupees(Rs.),No,Yes,No,2,4.2,Green,Very Good,193
18144479,650,Indian Rupees(Rs.),No,Yes,No,2,4.1,Green,Very Good,173
18431179,900,Indian Rupees(Rs.),No,Yes,No,2,4.2,Green,Very Good,62
307032,800,Indian Rupees(Rs.),No,Yes,No,2,2.9,Orange,Average,252
305243,700,Indian Rupees(Rs.),No,No,No,2,2.8,Orange,Average,145
9177,600,Indian Rupees(Rs.),No,No,No,2,3.3,Orange,Average,87
308697,650,Indian Rupees(Rs.),No,Yes,No,2,3.3,Orange,Average,199
3507,500,Indian Rupees(Rs.),No,Yes,No,2,2.5,Orange,Average,131
18350121,750,Indian Rupees(Rs.),No,Yes,No,2,3.9,Yellow,Good,105
311345,600,Indian Rupees(Rs.),No,Yes,No,2,3.9,Yellow,Good,380
1492,500,Indian Rupees(Rs.),No,Yes,No,2,3.6,Yellow,Good,277
310169,850,Indian Rupees(Rs.),Yes,Yes,No,2,3.7,Yellow,Good,364
312535,350,Indian Rupees(Rs.),No,Yes,No,1,3.2,Orange,Average,22
535,650,Indian Rupees(Rs.),No,Yes,No,2,3.3,Orange,Average,47
304281,150,Indian Rupees(Rs.),No,No,No,1,3.3,Orange,Average,28
7392,150,Indian Rupees(Rs.),No,No,No,1,3.1,Orange,Average,14
2122,400,Indian Rupees(Rs.),No,No,No,1,3.4,Orange,Average,20
302438,900,Indian Rupees(Rs.),Yes,No,No,2,2.9,Orange,Average,6
309789,250,Indian Rupees(Rs.),No,No,No,1,3.1,Orange,Average,9
313412,1500,Indian Rupees(Rs.),No,Yes,No,3,2.8,Orange,Average,9
7360,350,Indian Rupees(Rs.),No,No,No,1,3.3,Orange,Average,23
4317,300,Indian Rupees(Rs.),No,Yes,No,1,2.7,Orange,Average,26
18458099,150,Indian Rupees(Rs.),No,No,No,1,3.1,Orange,Average,8
2124,600,Indian Rupees(Rs.),No,No,No,2,3.1,Orange,Average,31
2204,400,Indian Rupees(Rs.),No,Yes,No,1,3.2,Orange,Average,28
305403,300,Indian Rupees(Rs.),No,Yes,No,1,3.3,Orange,Average,18
775,700,Indian Rupees(Rs.),No,Yes,No,2,2.8,Orange,Average,299
18247024,1100,Indian Rupees(Rs.),Yes,Yes,No,3,3.3,Orange,Average,52
303244,300,Indian Rupees(Rs.),No,No,No,1,3.1,Orange,Average,9
300262,200,Indian Rupees(Rs.),No,No,No,1,3.3,Orange,Average,40
18458332,300,Indian Rupees(Rs.),No,Yes,No,1,3.5,Yellow,Good,37
7391,600,Indian Rupees(Rs.),No,No,No,2,3.6,Yellow,Good,80
18198434,450,Indian Rupees(Rs.),No,No,No,1,3.6,Yellow,Good,34
18371408,900,Indian Rupees(Rs.),No,Yes,No,2,3.5,Yellow,Good,21
308007,1700,Indian Rupees(Rs.),Yes,No,No,3,3.7,Yellow,Good,76
18227685,250,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18394443,400,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,1
18312585,450,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,2
18358669,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,2
18279461,400,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,3
18463329,200,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,1
18277185,1000,Indian Rupees(Rs.),No,No,No,3,0.0,White,Not rated,2
18358667,200,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,1
18415363,200,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18440933,500,Indian Rupees(Rs.),No,No,No,2,0.0,White,Not rated,1
18397698,600,Indian Rupees(Rs.),No,No,No,2,0.0,White,Not rated,0
18492083,600,Indian Rupees(Rs.),No,No,No,2,0.0,White,Not rated,0
18289247,2000,Indian Rupees(Rs.),No,No,No,4,4.3,Green,Very Good,114
8530,50,Indian Rupees(Rs.),No,No,No,1,2.8,Orange,Average,7
8501,150,Indian Rupees(Rs.),No,No,No,1,2.9,Orange,Average,16
8520,350,Indian Rupees(Rs.),No,No,No,1,3.0,Orange,Average,31
311184,500,Indian Rupees(Rs.),No,No,No,2,2.8,Orange,Average,7
18217007,400,Indian Rupees(Rs.),No,No,No,1,3.2,Orange,Average,13
18342098,400,Indian Rupees(Rs.),No,Yes,No,1,3.1,Orange,Average,36
311231,700,Indian Rupees(Rs.),No,No,No,2,2.6,Orange,Average,17
310876,450,Indian Rupees(Rs.),No,No,No,1,3.3,Orange,Average,32
18265408,300,Indian Rupees(Rs.),No,No,No,1,3.0,Orange,Average,5
312517,250,Indian Rupees(Rs.),No,No,No,1,3.4,Orange,Average,31
312783,350,Indian Rupees(Rs.),No,No,No,1,3.3,Orange,Average,30
307920,550,Indian Rupees(Rs.),No,No,No,2,2.9,Orange,Average,14
311253,200,Indian Rupees(Rs.),No,No,No,1,2.9,Orange,Average,4
307290,400,Indian Rupees(Rs.),No,No,No,1,2.9,Orange,Average,10
8532,100,Indian Rupees(Rs.),No,No,No,1,3.1,Orange,Average,16
18323036,200,Indian Rupees(Rs.),No,No,No,1,3.0,Orange,Average,4
18325165,400,Indian Rupees(Rs.),No,Yes,No,1,3.7,Yellow,Good,32
311248,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,3
18424207,150,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18420697,150,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18424648,100,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18376497,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18377898,200,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18423889,100,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18424638,150,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18424661,250,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18375390,100,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,2
18377902,350,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,1
18430246,350,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,1
18425318,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18336496,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,3
18429388,200,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18499026,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18424202,50,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18434964,150,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18377909,250,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18390095,150,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,2
18423894,100,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,3
18414502,400,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,1
18419424,500,Indian Rupees(Rs.),No,No,No,2,0.0,White,Not rated,0
18377900,400,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18424582,150,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18424654,150,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18424650,500,Indian Rupees(Rs.),No,No,No,2,0.0,White,Not rated,0
18423118,400,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18251459,400,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,1
18424208,150,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18424656,200,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18375387,400,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18424200,150,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18377895,200,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,1
300961,250,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,3
18424640,150,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18424584,200,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,2
18424188,100,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18372694,50,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18371398,100,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,1
18409206,300,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18429386,100,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18396190,400,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18424192,150,Indian Rupees(Rs.),No,No,No,1,0.0,White,Not rated,0
18499493,500,Indian Rupees(Rs.),No,No,No,2,0.0,White,Not rated,0
18322647,800,Indian Rupees(Rs.),Yes,No,No,2,3.3,Orange,Average,43
6654,300,Indian Rupees(Rs.),No,No,No,1,3.1,Orange,Average,25
300941,300,Indian Rupees(Rs.),No,No,No,1,3.4,Orange,Average,43
18263693,300,Indian Rupees(Rs.),No,No,No,1,3.1,Orange,Average,10
18245248,200,Indian Rupees(Rs.),No,No,No,1,3.0,Orange,Average,16
305275,500,Indian Rupees(Rs.),No,Yes,No,2,3.4,Orange,Average,168
18337490,200,Indian Rupees(Rs.),No,Yes,No,1,3.3,Orange,Average,12
312364,350,Indian Rupees(Rs.),No,No,No,1,3.3,Orange,Average,27
312422,200,Indian Rupees(Rs.),No,No,No,1,2.9,Orange,Average,19
18359295,400,Indian Rupees(Rs.),No,Yes,No,1,3.1,Orange,Average,15
307369,800,Indian Rupees(Rs.),Yes,Yes,No,2,3.3,Orange,Average,732
308811,800,Indian Rupees(Rs.),Yes,Yes,No,2,3.4,Orange,Average,430
18273624,900,Indian Rupees(Rs.),No,No,No,2,4.6,Dark Green,Excellent,1136
18175303,300,Indian Rupees(Rs.),No,No,No,1,3.8,Yellow,Good,114
310532,600,Indian Rupees(Rs.),No,No,No,2,3.8,Yellow,Good,429
312420,250,Indian Rupees(Rs.),No,Yes,No,1,3.5,Yellow,Good,65
308155,700,Indian Rupees(Rs.),No,Yes,No,2,3.5,Yellow,Good,349
305856,500,Indian Rupees(Rs.),No,No,No,2,3.6,Yellow,Good,480
